lat,lon,rank_abi,rank_aoi,rqi
38.6401,-99.47518,5,5,0.8
38.65404,-99.236,1,1,0.8
38.65447,-99.27259,3,2,0.8
38.65381,-99.19892,2,3,0.8
38.65421,-99.25419,4,4,0.8
38.65373,-99.18037,5,5,0.8
38.6382,-98.99631,1,1,1.0
38.6383,-99.01478,2,2,0.8
38.70781,-99.16381,4,3,0.8
38.63836,-99.03306,3,4,0.8
38.71753,-99.15319,5,5,0.2
38.66669,-98.90475,1,1,0.8
38.69684,-98.95952,4,2,1.0
38.69685,-98.92197,2,3,0.8
38.65218,-98.90458,3,4,0.8
38.71132,-98.84718,5,5,1.0
38.71142,-98.76396,1,1,1.0
38.63831,-98.71982,2,2,1.0
38.69783,-98.76436,3,3,0.8
38.68133,-98.7753,4,4,0.8
38.66689,-98.77522,5,5,0.8
38.63749,-98.53547,1,1,1.0
38.68119,-98.53534,2,2,0.8
38.66712,-98.5355,3,3,0.8
38.63664,-98.60848,4,4,1.0
38.62399,-98.53527,5,5,1.0
38.63777,-98.40647,1,1,0.8
38.62322,-98.36572,2,2,0.8
38.62326,-98.40634,3,3,0.8
38.65235,-98.31367,5,4,0.8
38.63325,-98.35043,4,5,0.8
38.66733,-98.20208,1,1,0.8
38.67602,-98.2869,2,2,0.8
38.69662,-98.20997,3,3,0.2
38.69283,-98.26188,4,4,0.2
38.73985,-98.1773,5,5,0.2
38.69688,-97.98303,1,1,0.8
38.71144,-97.9837,2,2,0.8
38.65689,-98.00169,5,3,1.0
38.74015,-98.07668,3,4,0.8
38.67584,-97.98023,4,5,0.8
38.7106,-97.62183,1,1,1.0
38.72543,-97.61327,2,2,0.8
38.7398,-97.65014,3,3,0.8
38.71089,-97.60761,5,4,0.2
38.73995,-97.63804,4,5,0.2
38.71091,-97.50214,1,1,0.8
38.71104,-97.53923,2,2,0.8
38.7109,-97.5946,3,3,0.8
38.71079,-97.46462,4,4,0.8
38.71091,-97.48919,5,5,0.2
38.68202,-97.3349,1,1,0.8
38.73997,-97.27964,2,2,0.8
38.66722,-97.42758,3,3,0.8
38.68182,-97.38537,4,4,0.2
38.68193,-97.2576,5,5,0.2
38.71087,-97.14972,5,1,0.8
38.71091,-97.22381,1,2,0.8
38.69637,-97.2248,2,3,0.8
38.75459,-97.20507,3,4,0.8
38.68208,-97.2333,4,5,0.8
38.69604,-97.00151,5,1,0.8
38.72516,-97.07543,3,2,0.8
38.71055,-96.96441,1,3,0.8
38.72506,-96.9645,2,4,0.8
38.69606,-97.03856,4,5,0.8
38.73945,-96.77896,3,1,0.8
38.6589,-96.83805,4,2,0.8
38.65613,-96.81359,1,3,1.0
38.66076,-96.85653,2,4,1.0
38.73962,-96.74191,5,5,1.0
38.66738,-96.58239,2,1,0.8
38.67882,-96.56951,1,2,1.0
38.65309,-96.61606,3,3,0.8
38.65303,-96.6427,4,4,0.2
38.65306,-96.63035,5,5,0.2
38.72563,-96.43347,1,1,0.8
38.75376,-96.50115,2,2,0.8
38.7429,-96.40825,3,3,0.8
38.69546,-96.53807,5,4,1.0
38.7683,-96.50116,4,5,0.8
38.66242,-96.27999,1,1,0.8
38.666,-96.29102,3,2,0.2
38.66688,-96.34855,2,3,0.2
38.76091,-96.09408,1,1,0.8
38.73905,-96.09402,2,2,0.8
38.69535,-96.09648,3,3,0.8
38.68542,-96.09722,4,4,0.2
38.67458,-96.09748,5,5,0.2
38.60669,-103.70554,1,1,0.2
38.64369,-102.78593,2,1,0.8
38.65813,-102.78588,1,2,0.8
38.69179,-102.77562,3,3,0.8
38.58628,-102.78607,4,4,0.8
38.62867,-102.78598,5,5,0.2
38.65845,-102.3276,3,1,0.8
38.64412,-102.3276,1,2,0.8
38.68762,-102.3278,2,3,0.8
38.69678,-102.33182,4,4,0.8
38.72578,-102.33199,5,5,0.8
38.69839,-101.74415,1,1,1.0
38.6692,-101.75216,2,2,0.8
38.65473,-101.75222,3,3,0.8
38.64005,-101.7523,5,4,0.8
38.74208,-101.74341,4,5,0.8
38.72998,-101.37255,2,1,0.8
38.68493,-101.36777,3,2,0.8
38.74452,-101.37233,4,3,0.8
38.7009,-101.36827,1,4,1.0
38.71992,-101.37271,5,5,0.2
38.65624,-101.09173,1,1,0.8
38.65592,-101.07347,2,2,0.8
38.65613,-101.11026,3,3,0.8
38.69934,-100.8717,1,1,1.0
38.68565,-100.87161,2,2,1.0
38.71384,-100.87131,3,3,0.8
38.74277,-100.86659,4,4,0.8
38.72541,-100.87088,5,5,0.2
38.72893,-100.50417,2,1,0.8
38.78558,-100.50313,1,2,0.8
38.74159,-100.50386,3,3,0.2
38.77629,-100.5033,4,4,0.2
38.75996,-100.50356,5,5,0.2
38.79796,-99.89339,1,1,0.8
38.72557,-99.89812,2,2,0.8
38.82701,-99.89278,3,3,0.8
38.8076,-99.89324,4,4,0.2
38.7165,-99.89832,5,5,0.2
38.79342,-99.7223,1,1,1.0
38.77264,-99.71857,3,2,0.8
38.81272,-99.72657,2,3,1.0
38.75633,-99.72685,5,4,0.8
38.72572,-99.72763,4,5,0.8
38.79207,-99.55949,2,1,0.2
38.78001,-99.55968,1,2,0.2
38.78401,-99.33738,1,1,1.0
38.78402,-99.31915,2,2,1.0
38.78381,-99.39292,3,3,1.0
38.79855,-99.33734,4,4,0.8
38.76946,-99.31943,5,5,0.8
38.78433,-99.15233,1,1,0.8
38.79885,-99.15211,2,2,0.8
38.8134,-99.15194,3,3,0.8
38.75505,-99.1527,4,4,0.8
38.74065,-99.15291,5,5,0.8
38.82727,-99.02145,2,1,0.8
38.78368,-98.96641,5,2,0.8
38.78364,-99.02209,1,3,0.8
38.8417,-99.02148,4,4,0.8
38.81302,-98.92894,3,5,0.8
38.81283,-98.85516,2,1,1.0
38.84192,-98.85475,1,2,0.8
38.75494,-98.77962,3,3,0.8
38.74051,-98.84737,5,4,0.8
38.84204,-98.78111,4,5,0.8
38.77039,-98.72544,2,1,0.8
38.79147,-98.65925,5,2,0.2
38.85646,-98.66075,3,3,0.2
38.85645,-98.64521,4,4,0.2
38.85624,-98.63237,1,5,0.8
38.74035,-98.48558,1,1,0.8
38.85263,-98.52132,3,2,0.8
38.82722,-98.43067,2,3,1.0
38.82706,-98.41184,4,4,0.8
38.86267,-98.46844,5,5,0.8
38.82714,-98.33697,2,1,0.8
38.84851,-98.33715,1,2,0.8
38.76456,-98.36243,4,3,0.8
38.77472,-98.37488,5,4,0.8
38.84931,-98.28118,3,5,0.8
38.77235,-98.18775,5,1,0.8
38.75431,-98.15077,4,2,0.8
38.84892,-98.18773,1,3,0.8
38.73978,-98.11394,2,4,0.8
38.85421,-98.17107,3,5,1.0
38.84607,-97.87335,1,1,0.2
38.755,-97.97907,2,2,0.2
38.84186,-97.76141,1,1,1.0
38.84185,-97.74288,5,2,0.8
38.8419,-97.78,3,3,0.8
38.84196,-97.83614,2,4,0.8
38.84192,-97.8175,4,5,0.8
38.83028,-97.68665,2,1,1.0
38.74108,-97.60348,1,2,0.8
38.83302,-97.67363,3,3,0.2
38.84173,-97.52832,4,4,0.2
38.85784,-97.66822,5,5,0.2
38.8415,-97.39062,1,1,0.8
38.85629,-97.35406,3,2,0.8
38.84158,-97.40919,2,3,1.0
38.85603,-97.40919,4,4,0.8
38.84174,-97.35399,5,5,1.0
38.7985,-97.22366,1,1,1.0
38.79846,-97.24226,2,2,0.8
38.84221,-97.24226,3,3,0.8
38.8278,-97.22357,4,4,0.8
38.87154,-97.21608,5,5,1.0
38.79824,-97.11227,1,1,1.0
38.81279,-97.11207,5,2,0.8
38.79817,-97.09375,3,3,0.8
38.79832,-97.05655,4,4,0.8
38.79807,-97.07521,2,5,1.0
38.82668,-96.87144,1,1,0.8
38.79764,-96.90861,4,2,0.8
38.85549,-96.85301,2,3,0.8
38.76862,-96.92729,3,4,0.8
38.79752,-96.87146,5,5,0.8
38.84089,-96.77918,4,1,0.8
38.79771,-96.66847,1,2,0.8
38.8414,-96.65029,2,3,0.8
38.84155,-96.66804,5,4,0.8
38.79743,-96.77899,3,5,1.0
38.84072,-96.52012,2,1,0.8
38.88424,-96.52023,3,2,1.0
38.79722,-96.50129,4,3,0.8
38.84081,-96.53883,1,4,0.8
38.81213,-96.59425,5,5,0.8
38.85487,-96.40968,1,1,0.8
38.85704,-96.37328,2,2,0.8
38.85448,-96.42801,3,3,0.8
38.855,-96.39227,4,4,0.8
38.86657,-96.37216,5,5,0.8
38.86987,-96.22561,1,1,0.2
38.87,-96.14534,2,2,0.2
38.88469,-96.00276,4,1,0.8
38.88463,-95.98413,2,2,0.8
38.78261,-96.07605,3,3,0.8
38.81183,-96.09468,1,4,0.8
38.7817,-96.09461,5,5,1.0
38.73511,-103.64478,1,1,1.0
38.70613,-103.64495,2,2,0.8
38.69182,-103.64521,4,3,0.8
38.7349,-103.62628,3,4,0.8
38.74965,-103.6447,5,5,0.8
38.73385,-103.49712,1,1,1.0
38.73443,-103.53556,2,2,1.0
38.74845,-103.49574,3,3,0.8
38.71996,-103.49713,4,4,0.2
38.74895,-103.47935,5,5,0.2
38.78188,-102.90511,1,1,0.8
38.76633,-102.8498,2,2,0.8
38.77839,-102.89279,3,3,0.2
38.79082,-102.93466,4,4,0.2
38.77448,-102.87903,5,5,0.2
38.73528,-102.77642,1,1,0.8
38.78403,-102.7032,2,2,0.8
38.7208,-102.77602,3,3,0.8
38.77336,-102.75201,4,4,0.2
38.77645,-102.73793,5,5,0.2
38.81626,-102.53748,1,1,0.8
38.80929,-102.59185,3,2,0.8
38.79601,-102.64792,5,3,0.8
38.79199,-102.66643,2,4,0.8
38.81338,-102.57431,4,5,0.8
38.79811,-102.38836,5,1,0.8
38.80902,-102.4257,1,2,0.8
38.78393,-102.33215,2,3,0.8
38.81113,-102.46279,3,4,0.8
38.75482,-102.33206,4,5,0.8
38.84324,-102.25891,2,1,0.8
38.83806,-102.27714,1,2,0.8
38.83295,-102.29518,4,3,0.8
38.85322,-102.22131,3,4,0.8
38.84831,-102.24097,5,5,0.2
38.85641,-102.05264,1,1,0.8
38.85104,-102.09019,2,2,0.8
38.85442,-102.06665,3,3,0.2
38.82845,-101.96414,1,1,0.8
38.78498,-101.96464,2,2,0.8
38.81403,-101.96426,3,3,0.8
38.79653,-101.96449,4,4,0.2
38.80011,-101.74235,2,1,0.8
38.81461,-101.74949,1,2,0.8
38.7856,-101.74269,3,3,0.8
38.82917,-101.7514,5,4,0.8
38.84365,-101.75131,4,5,0.8
38.82283,-101.59351,1,1,0.8
38.80096,-101.5939,2,2,0.8
38.78646,-101.59414,3,3,0.8
38.81116,-101.59372,4,4,0.2
38.83502,-101.59332,5,5,0.2
38.83167,-101.37119,1,1,0.8
38.84614,-101.37099,2,2,0.8
38.85921,-101.37083,3,3,0.8
38.77358,-101.37215,4,4,0.8
38.75622,-101.37208,5,5,0.2
38.82973,-100.85425,1,1,0.8
38.90206,-100.85275,2,2,0.8
38.82078,-100.8544,3,3,0.2
38.89253,-100.85296,4,4,0.2
38.911,-100.85253,5,5,0.2
38.81492,-100.50265,3,1,0.8
38.90173,-100.50138,1,2,0.8
38.85811,-100.50192,2,3,0.8
38.91809,-100.50119,4,4,0.8
38.87418,-100.50165,5,5,0.2
38.84152,-99.89244,1,1,0.8
38.87049,-99.89199,5,2,0.8
38.89931,-99.89166,2,3,0.8
38.88492,-99.89177,4,4,0.8
38.91387,-99.89166,3,5,0.8
38.9286,-99.74289,1,1,0.8
38.91404,-99.74304,4,2,0.8
38.87079,-99.72707,3,3,0.8
38.88669,-99.74322,5,4,0.2
38.87257,-99.74306,2,5,0.8
38.87053,-99.55876,1,1,0.8
38.95607,-99.61358,3,2,0.8
38.88468,-99.55846,2,3,0.8
38.85606,-99.55882,4,4,0.8
38.84147,-99.55891,5,5,0.8
38.94256,-99.49853,2,1,0.8
38.93852,-99.48396,3,2,0.8
38.94342,-99.40034,1,3,0.8
38.93424,-99.46853,5,4,0.2
38.94338,-99.3777,4,5,0.2
38.8784,-99.24378,3,1,1.0
38.94355,-99.31723,1,2,1.0
38.84922,-99.22539,2,3,0.8
38.94338,-99.3355,4,4,1.0
38.90009,-99.24346,5,5,0.8
38.86712,-99.07696,1,1,1.0
38.86248,-99.09538,3,2,0.8
38.87177,-99.05835,5,3,0.8
38.91502,-99.15046,2,4,0.8
38.88601,-99.15085,4,5,0.8
38.88215,-98.9282,1,1,1.0
38.86408,-98.92842,2,2,1.0
38.88523,-98.91021,3,3,0.8
38.88569,-98.96537,5,4,0.8
38.88283,-98.94682,4,5,0.8
38.9145,-98.70627,1,1,0.8
38.85654,-98.74386,2,2,0.8
38.8572,-98.76237,3,3,0.8
38.95828,-98.72374,4,4,0.8
38.85682,-98.77736,5,5,0.2
38.90009,-98.58608,1,1,1.0
38.88559,-98.58607,2,2,0.8
38.90104,-98.61372,3,3,0.8
38.90527,-98.56291,5,4,0.2
38.96054,-98.52259,4,5,0.8
38.90004,-98.39344,1,1,0.8
38.87103,-98.39295,3,2,0.8
38.93137,-98.47879,2,3,0.8
38.88553,-98.39322,4,4,0.8
38.91905,-98.3932,5,5,0.2
38.84811,-98.2251,1,1,1.0
38.84909,-98.21302,2,2,0.2
38.92906,-98.05473,2,1,0.2
38.87421,-98.05284,1,2,0.2
38.92931,-98.0046,5,3,0.2
38.92928,-97.99045,4,4,0.2
38.92894,-98.08093,3,5,0.2
38.9145,-97.87304,1,1,0.8
38.95815,-97.87309,4,2,0.8
38.92908,-97.87301,2,3,0.8
38.97272,-97.87305,3,4,0.8
38.87863,-97.85989,5,5,0.2
38.877,-97.66812,3,1,1.0
38.94472,-97.61593,4,2,1.0
38.92901,-97.76131,2,3,0.8
38.89995,-97.7613,1,4,0.8
38.87809,-97.7243,5,5,0.8
38.90714,-97.48297,1,1,1.0
38.90687,-97.52008,2,2,0.8
38.90756,-97.44642,4,3,0.8
38.89639,-97.44654,3,4,0.8
38.90161,-97.55181,5,5,0.2
38.95789,-97.37157,1,1,0.8
38.88553,-97.35421,2,2,0.8
38.89973,-97.40935,3,3,0.8
38.88517,-97.40937,4,4,0.8
38.90265,-97.42795,5,5,0.8
38.91522,-97.16727,1,1,1.0
38.97359,-97.16711,2,2,0.8
39.0026,-97.16686,3,3,1.0
38.98806,-97.16692,4,4,0.8
38.8715,-97.16727,5,5,0.8
38.90016,-97.01947,2,1,1.0
38.92932,-97.01946,1,2,0.8
38.90037,-97.07473,4,3,0.8
38.94305,-96.92649,5,4,0.8
38.97255,-97.07446,3,5,1.0
38.94246,-96.80659,1,1,0.8
38.88444,-96.80711,2,2,1.0
38.91346,-96.80732,3,3,0.8
38.94992,-96.88101,4,4,0.8
38.99078,-96.80333,5,5,0.8
38.89934,-96.62888,1,1,0.8
38.89931,-96.61283,2,2,0.8
38.89826,-96.59415,3,3,0.8
38.90805,-96.63251,4,4,0.2
38.97174,-96.57072,5,5,0.2
38.9133,-96.52026,1,1,0.8
38.8988,-96.52025,3,2,0.8
38.94231,-96.5202,2,3,0.8
38.97162,-96.53879,4,4,0.8
38.92799,-96.52062,5,5,0.8
38.83887,-103.88791,1,1,0.2
38.83858,-103.8758,2,2,0.2
38.83946,-103.92018,4,3,0.2
38.83829,-103.86264,3,4,0.2
38.83967,-103.93351,5,5,0.2
38.85198,-103.70048,1,1,1.0
38.80838,-103.70028,3,2,0.8
38.82293,-103.7004,2,3,0.8
38.85219,-103.77527,5,4,0.8
38.85177,-103.66325,4,5,0.8
38.85075,-103.56119,2,1,0.8
38.85062,-103.53394,1,2,0.8
38.85119,-103.62623,4,3,0.8
38.85053,-103.52072,3,4,0.2
38.85083,-103.58279,5,5,0.2
38.8499,-103.40368,1,1,0.8
38.8497,-103.30976,2,2,0.2
38.8504,-103.4598,3,3,0.2
38.84978,-103.33357,4,4,0.2
38.84961,-103.29768,5,5,0.2
38.86947,-103.12065,1,1,1.0
38.84938,-103.27396,2,2,0.8
38.91189,-103.17413,3,3,0.2
38.82131,-102.98754,1,1,0.8
38.84206,-103.0862,2,2,0.2
38.81441,-102.9791,3,3,0.2
38.85722,-103.10526,4,4,0.2
38.80733,-102.97049,5,5,0.2
38.88039,-102.79675,1,1,0.8
38.85115,-102.79628,2,2,0.8
38.82219,-102.79613,3,3,0.8
38.86342,-102.7965,4,4,0.2
38.83918,-102.79638,5,5,0.2
38.81704,-102.50937,1,1,0.2
38.81684,-102.48911,2,2,0.2
38.9136,-102.35205,2,1,0.8
38.88715,-102.35179,1,2,0.8
38.9427,-102.35223,5,3,0.8
38.87779,-102.35175,4,4,0.8
38.92806,-102.35215,3,5,0.8
38.85548,-102.17775,1,1,1.0
38.84564,-102.12809,2,2,0.8
38.84848,-102.10825,3,3,0.8
38.84741,-102.14655,5,4,0.2
38.84923,-102.16527,4,5,0.8
38.88291,-101.90795,1,1,0.8
38.88611,-101.89584,2,2,0.2
38.85966,-102.03107,3,3,0.2
38.90122,-101.84266,2,1,0.8
38.89121,-101.87345,1,2,1.0
38.90124,-101.82724,3,3,0.2
38.92735,-101.74933,4,4,0.2
38.8868,-101.88361,5,5,0.2
38.90238,-101.64812,1,1,0.8
38.92994,-101.54731,2,2,0.2
38.95352,-101.48043,1,1,0.8
38.9402,-101.51784,2,2,0.8
38.9641,-101.45991,4,3,0.2
38.94714,-101.49292,3,4,0.2
38.98413,-101.42232,5,5,0.2
38.99032,-101.18456,1,1,0.8
38.98135,-101.1846,2,2,0.2
38.9602,-100.85152,1,1,0.8
38.97474,-100.85133,2,2,0.8
38.98922,-100.85118,3,3,0.8
38.93114,-100.85206,4,4,0.8
38.94229,-100.85183,5,5,0.2
39.00274,-100.48204,1,1,0.8
39.0173,-100.48186,2,2,0.8
38.98835,-100.48211,3,3,0.8
39.04051,-100.20455,1,1,0.8
39.01659,-100.24189,2,2,0.8
39.02409,-100.16749,3,3,0.8
39.02642,-100.24177,5,4,0.2
39.032,-100.18647,4,5,0.2
39.02332,-100.07435,1,1,0.8
39.02308,-100.02,2,2,0.8
39.02344,-100.00142,3,3,0.8
39.02325,-100.05416,4,4,0.2
39.02319,-100.0419,5,5,0.2
39.00426,-99.83481,5,1,0.8
38.95756,-99.89108,2,2,0.8
39.02307,-99.94578,3,3,0.8
39.00107,-99.81625,4,4,0.8
38.98638,-99.8902,1,5,0.8
38.9908,-99.73281,1,1,0.8
38.98033,-99.7106,2,2,0.8
38.98087,-99.72367,4,3,0.8
38.9935,-99.77918,5,4,0.8
38.98476,-99.74222,3,5,1.0
39.00099,-99.53906,1,1,0.8
39.01557,-99.53888,2,2,0.8
38.98653,-99.53935,3,3,0.8
38.98652,-99.55777,4,4,0.8
39.05915,-99.53815,5,5,0.8
39.00153,-99.31657,1,1,1.0
39.01604,-99.31643,2,2,0.8
39.00153,-99.29764,3,3,0.8
38.97243,-99.31684,4,4,0.8
39.04498,-99.31597,5,5,0.8
39.00145,-99.26055,1,1,0.8
38.98717,-99.00159,1,1,1.0
39.01621,-99.00199,2,2,0.8
38.95814,-99.00222,3,3,0.8
39.00596,-99.00184,4,4,0.2
39.03078,-98.85377,1,1,0.8
39.01635,-98.85389,2,2,0.8
39.0018,-98.854,3,3,0.8
38.98723,-98.85412,4,4,0.8
38.97811,-98.85418,5,5,0.2
39.04552,-98.72383,2,1,0.8
39.07448,-98.69656,1,2,0.8
39.03116,-98.72394,3,3,0.8
39.06011,-98.72406,4,4,0.8
39.06038,-98.69815,5,5,0.8
39.03077,-98.52216,1,1,0.8
39.0305,-98.443,3,2,0.2
38.97311,-98.50735,2,3,0.2
39.07411,-98.39217,1,1,0.8
39.05266,-98.39244,2,2,0.2
39.06298,-98.39234,4,3,0.2
39.04329,-98.39257,3,4,0.2
39.08817,-98.15098,2,1,0.8
39.10271,-98.15076,1,2,0.8
39.07796,-98.15114,3,3,0.2
39.06555,-98.0211,1,1,0.2
39.01646,-97.76118,2,1,1.0
39.01633,-97.72407,1,2,1.0
39.01644,-97.74261,4,3,0.8
39.01637,-97.70526,5,4,0.8
39.00173,-97.76125,3,5,1.0
39.05952,-97.65058,1,1,1.0
39.06946,-97.61301,2,2,0.8
39.05958,-97.61246,3,3,1.0
39.07412,-97.59377,4,4,0.8
39.05955,-97.6311,5,5,0.8
39.03072,-97.46402,1,1,1.0
39.01653,-97.46417,5,2,1.0
39.03076,-97.4455,2,3,0.8
39.03075,-97.42695,3,4,0.8
39.00198,-97.46434,4,5,1.0
39.03137,-97.20392,1,1,1.0
39.08972,-97.25952,2,2,0.8
39.04639,-97.20416,3,3,0.8
39.03083,-97.3159,4,4,0.8
39.06092,-97.20413,5,5,0.8
39.03178,-97.11162,1,1,1.0
39.03193,-97.13031,2,2,1.0
39.07564,-97.12979,5,3,0.8
39.00275,-97.11172,4,4,1.0
39.03153,-97.07432,3,5,0.8
39.06052,-96.92103,1,1,1.0
39.0304,-96.92587,2,2,0.8
39.10666,-96.96293,4,3,1.0
39.01614,-96.94458,3,4,1.0
39.04506,-96.94436,5,5,0.8
39.06519,-96.68887,1,1,0.2
39.01336,-96.75374,2,2,0.2
39.06584,-96.67575,3,3,0.2
39.06388,-96.70247,4,4,0.2
39.0627,-96.53846,1,1,1.0
39.06619,-96.58336,4,2,0.2
39.05192,-96.53854,2,3,0.2
39.04161,-96.53857,3,4,0.2
39.0725,-96.53835,5,5,0.2
39.06533,-96.41047,1,1,0.2
39.06517,-96.42815,3,2,0.2
39.06537,-96.39805,2,3,0.2
39.0655,-96.31686,4,4,0.2
39.11507,-96.16883,2,1,0.2
39.10165,-96.28922,1,2,0.8
39.0656,-96.29954,3,3,0.2
39.04405,-95.94671,1,1,0.8
38.98629,-96.0207,2,2,0.8
39.0584,-95.94666,3,3,1.0
39.05846,-95.97007,4,4,0.8
39.05853,-95.9886,5,5,0.2
38.98234,-103.7019,1,1,0.8
38.90999,-103.701,2,2,0.8
38.95039,-103.70155,3,3,0.2
38.91913,-103.70116,5,4,0.2
38.96985,-103.70179,4,5,0.2
38.93722,-103.47928,2,1,0.8
38.96605,-103.47877,1,2,0.8
38.9806,-103.47884,3,3,0.8
38.8794,-103.47868,4,4,0.8
38.94752,-103.47901,5,5,0.2
38.96556,-103.24184,1,1,0.8
38.9769,-103.25625,2,2,0.8
38.99031,-103.27313,5,3,0.2
38.95822,-103.23259,3,4,0.2
38.95152,-103.22412,4,5,0.2
38.92422,-103.18968,1,1,0.2
38.97658,-102.79797,5,1,0.2
39.02846,-102.79882,1,2,0.2
39.03744,-102.79881,2,3,0.2
39.04765,-102.79873,3,4,0.2
38.96466,-102.79765,4,5,0.2
38.99848,-102.35334,1,1,0.8
38.97195,-102.35287,2,2,0.8
39.00152,-102.34086,3,3,0.2
38.98905,-102.35317,4,4,0.2
39.04635,-102.27912,2,1,0.8
39.06101,-102.27907,4,2,0.8
39.0019,-102.28202,3,3,0.8
39.0756,-102.27898,5,4,0.8
39.01639,-102.27887,1,5,0.8
39.0474,-101.73839,1,1,0.2
39.03578,-101.73852,2,2,0.2
39.02371,-101.73869,3,3,0.2
39.0844,-101.73785,4,4,0.2
38.98721,-101.73922,5,5,0.2
38.9953,-101.40593,2,1,0.8
39.0041,-101.38721,1,2,0.8
39.00896,-101.36856,3,3,0.8
39.03137,-101.29169,4,4,0.2
39.02904,-101.30298,5,5,0.2
39.0622,-101.18356,1,1,0.8
39.07667,-101.18334,4,2,0.8
39.08922,-101.14933,3,3,1.0
39.04775,-101.18385,2,4,0.8
39.0333,-101.18408,5,5,0.8
39.10208,-101.05128,1,1,1.0
39.1041,-101.03477,2,2,0.8
39.10623,-101.01644,3,3,0.8
39.1086,-100.99779,4,4,0.8
39.10115,-101.07206,5,5,0.8
39.0616,-100.85029,1,1,0.8
39.04713,-100.85047,5,2,0.8
39.03262,-100.85066,2,3,0.8
39.11865,-100.90517,3,4,0.8
39.01813,-100.85089,4,5,0.8
39.11249,-100.7384,1,1,1.0
39.11167,-100.68352,2,2,0.8
39.11892,-100.7196,3,3,0.8
39.11165,-100.66362,4,4,0.2
39.11185,-100.69589,5,5,0.2
39.07537,-100.48059,1,1,0.8
39.11854,-100.51063,2,2,0.8
39.06085,-100.48103,3,3,0.8
39.04624,-100.48144,4,4,0.8
39.11152,-100.57265,5,5,0.8
39.0757,-100.27946,1,1,0.8
39.10537,-100.40697,2,2,0.8
39.09739,-100.33014,3,3,0.2
39.08179,-100.29244,4,4,0.2
39.09391,-100.3183,5,5,0.2
39.11708,-99.86967,2,1,0.8
39.13213,-99.86819,1,2,0.8
39.14669,-99.86624,3,3,0.8
39.16117,-99.86634,4,4,0.8
39.0683,-99.87033,5,5,0.2
39.13196,-99.54737,1,1,0.8
39.16178,-99.56809,2,2,0.8
39.14716,-99.56806,3,3,0.8
39.13304,-99.56702,4,4,0.8
39.13293,-99.29869,1,1,1.0
39.16152,-99.29874,2,2,0.8
39.14464,-99.29859,3,3,0.2
39.12439,-99.30257,4,4,0.2
39.19849,-99.12241,1,1,0.8
39.08889,-98.94504,1,1,0.8
39.11823,-98.8788,2,2,0.2
39.0888,-98.92894,3,3,0.2
39.11837,-98.74222,1,1,0.8
39.11841,-98.75408,4,2,0.2
39.11804,-98.83443,3,3,0.8
39.14768,-98.69461,2,4,0.8
39.16151,-98.39621,2,1,0.8
39.19062,-98.3962,1,2,0.8
39.17134,-98.39616,3,3,0.2
39.08839,-98.39177,5,4,0.8
39.11036,-98.39159,4,5,0.8
39.1314,-98.15082,2,1,0.8
39.17587,-98.15394,1,2,0.8
39.11726,-98.15052,3,3,0.8
39.19058,-98.13482,1,1,0.8
39.19045,-98.11403,2,2,0.2
39.14672,-97.80911,1,1,0.2
39.16124,-97.70591,1,1,0.8
39.17582,-97.70578,2,2,0.8
39.16126,-97.66845,4,3,0.8
39.19039,-97.70566,3,4,0.8
39.17581,-97.66812,5,5,0.8
39.17562,-97.53776,1,1,0.8
39.19012,-97.53764,2,2,0.8
39.13203,-97.55305,4,3,0.8
39.11781,-97.57606,5,4,0.8
39.14658,-97.54721,3,5,0.8
39.13229,-97.33379,1,1,0.8
39.17651,-97.27844,2,2,0.8
39.1459,-97.33409,4,3,0.2
39.2151,-97.33387,3,4,0.2
39.17657,-97.29596,5,5,0.2
39.17689,-97.18523,1,1,0.8
39.11905,-97.20439,5,2,0.8
39.20577,-97.12908,3,3,1.0
39.17686,-97.14777,2,4,0.8
39.17679,-97.12896,4,5,1.0
39.16165,-96.97974,1,1,0.8
39.18366,-97.0361,2,2,0.8
39.16176,-96.99846,3,3,1.0
39.16132,-96.96093,4,4,0.8
39.22018,-96.97323,5,5,1.0
39.11731,-96.86949,1,1,0.8
39.1341,-96.88706,2,2,1.0
39.14374,-96.88707,3,3,0.2
39.22168,-96.44062,1,1,0.8
39.23205,-96.44176,3,2,0.8
39.13981,-96.51152,2,3,0.8
39.14366,-96.52268,4,4,0.2
39.13235,-96.53818,5,5,0.2
39.21034,-96.37069,1,1,1.0
39.21012,-96.38863,2,2,0.2
39.12983,-96.16755,1,1,0.8
39.14436,-96.16627,2,2,0.8
39.15361,-96.16627,3,3,0.2
39.08492,-103.70352,1,1,0.8
39.0711,-103.70388,3,2,0.2
39.01683,-103.70204,2,3,0.2
39.0018,-103.7019,4,4,0.2
39.10301,-103.70311,5,5,0.2
39.1279,-103.58987,1,1,0.8
39.02991,-103.47926,2,2,0.2
39.05327,-103.47966,1,1,0.8
39.06751,-103.48007,2,2,0.8
39.08682,-103.39545,3,3,0.2
39.07906,-103.3856,4,4,0.2
39.08011,-103.47991,5,5,0.2
39.11199,-102.86609,1,1,0.8
39.12725,-102.8687,2,2,0.8
39.05614,-102.86729,3,3,0.8
39.15643,-102.87519,4,4,0.8
39.08364,-102.86648,5,5,0.2
39.1271,-102.61444,1,1,0.8
39.14136,-102.61431,2,2,0.8
39.15341,-102.61432,3,3,0.2
39.14321,-102.27697,2,1,0.8
